SK_ID_CURR,TARGET,CODE_GENDER,AMT_CREDIT,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,OCCUPATION_TYPE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,FLOORSMAX_AVG,FLOORSMAX_MODE,FLOORSMAX_MEDI,TOTALAREA_MODE,DAYS_LAST_PHONE_CHANGE
168369,0,F,142632.0,126000.0,Pensioner,Secondary / secondary special,-21438,365243,-4497,,2,2,XNA,,0.316769078039238,0.7194907850918436,0.1667,0.1667,0.1667,0.0566,0.0
168370,0,F,769500.0,769500.0,Working,Secondary / secondary special,-15969,-689,-4148,Laborers,2,2,Transport: type 4,,0.6933951185177771,0.7295666907060153,0.1667,0.1667,0.1667,0.0438,-835.0
168371,0,F,755190.0,675000.0,Working,Higher education,-13533,-2274,-2104,Sales staff,3,3,Other,,0.5491106952485105,0.4241303111942548,0.1667,0.1667,0.1667,0.1311,-1228.0
168372,0,M,302206.5,229500.0,Working,Secondary / secondary special,-8529,-481,-1188,,3,3,Self-employed,,0.1374686305559647,,,,,,0.0
168373,0,M,675000.0,675000.0,State servant,Higher education,-12893,-2582,-4233,,2,2,Security Ministries,0.6244889213986893,0.6983791724947916,,,,,,-2910.0
168374,1,M,414792.0,315000.0,Working,Secondary / secondary special,-16411,-212,-4253,Laborers,2,2,Construction,,0.5334856232940873,0.3606125659189888,,,,,-654.0
168375,0,F,1288350.0,1125000.0,Working,Higher education,-19502,-594,-3024,Accountants,2,2,Business Entity Type 3,0.74539938986884,0.7906514699104087,0.7309873696832169,0.1667,0.1667,0.1667,0.079,-1773.0
168376,0,F,1334628.0,1179000.0,Working,Higher education,-10487,-603,-1034,Core staff,2,2,Business Entity Type 3,0.6545238046368754,0.2766634716196964,0.3233112448967859,0.125,0.125,0.125,0.024,-965.0
168377,0,F,900000.0,900000.0,Working,Higher education,-16881,-7068,-367,Accountants,2,2,Self-employed,,0.6890077610009161,0.8106180215523969,,,,,-1962.0
168378,0,F,1073835.0,927000.0,Working,Secondary / secondary special,-18766,-2678,-2319,High skill tech staff,2,2,Business Entity Type 3,,0.6031735976505994,0.7503751495159068,0.3333,0.3333,0.3333,0.0409,-1534.0
168379,0,F,225000.0,225000.0,Working,Secondary / secondary special,-15046,-1495,-5102,High skill tech staff,2,2,Business Entity Type 3,,0.4447935582667218,0.5549467685334323,,,,,-991.0
168380,0,F,1054935.0,904500.0,Working,Secondary / secondary special,-19647,-2752,-3145,Core staff,2,2,Self-employed,0.6670567265359538,0.5508913151115357,0.5937175866150576,0.1667,0.0,0.1667,0.0019,-909.0
168381,0,M,247500.0,247500.0,Working,Higher education,-11684,-1115,-1968,Laborers,2,2,Transport: type 4,,0.1902390891503708,0.656158373001177,0.1667,0.1667,0.1667,0.0503,-1.0
168382,0,M,202500.0,202500.0,Pensioner,Secondary / secondary special,-20642,365243,-4178,,1,1,XNA,,0.7350064886652778,0.324891229465852,0.3333,0.3333,0.3333,0.1658,-816.0
168383,0,F,135000.0,135000.0,Pensioner,Secondary / secondary special,-23590,365243,-4020,,2,2,XNA,,0.627172578831715,,,,,,-1701.0
168385,0,F,675000.0,675000.0,State servant,Secondary / secondary special,-11729,-3436,-1182,Core staff,2,2,Medicine,0.4470195278319502,0.2582170081048818,0.3944954053123993,,,,,-1243.0
168386,0,F,152820.0,135000.0,Commercial associate,Higher education,-11014,-1422,-2585,Accountants,2,2,Self-employed,0.2051064272471078,0.5838091588946659,0.470456116119975,0.0417,0.0417,0.0417,0.0105,-56.0
168387,1,F,284400.0,225000.0,Working,Secondary / secondary special,-15973,-4603,-4311,Laborers,2,2,Government,,0.0081167307549339,0.1206410299309233,,,,,-1040.0
168388,0,F,112500.0,112500.0,State servant,Secondary / secondary special,-18686,-6773,-2228,,2,2,Kindergarten,,0.5653167046299135,0.3842068130556564,,,,,-2220.0
168389,0,F,256500.0,256500.0,Pensioner,Secondary / secondary special,-21875,365243,-4461,,2,2,XNA,,0.5469332793116379,0.8224987619370829,0.1667,0.1667,0.1667,0.0497,-1715.0
168390,0,F,254700.0,225000.0,Working,Secondary / secondary special,-23805,-3363,-4294,Sales staff,2,2,Self-employed,,0.3915349254238961,0.5954562029091491,,,,,-392.0
168391,0,F,450000.0,450000.0,Working,Higher education,-12013,-3363,-4523,Sales staff,3,3,Trade: type 2,0.3068522585878966,0.4288498528973769,0.3606125659189888,,,,,-1909.0
168392,0,M,270000.0,270000.0,Working,Secondary / secondary special,-18369,-6357,-1902,Laborers,2,2,Industry: type 1,,0.5950382928427886,0.2020866016820394,,,,,-1665.0
168393,0,F,135000.0,135000.0,Working,Secondary / secondary special,-9266,-2074,-1933,Laborers,2,2,Self-employed,0.3194622246259555,0.198883767129703,0.5814837058057234,,,,,-1394.0
168394,0,M,675000.0,675000.0,Pensioner,Secondary / secondary special,-19978,365243,-3201,,2,2,XNA,,0.6845956241746716,,,,,,-593.0
168395,0,F,1252278.0,1093500.0,Working,Secondary / secondary special,-13845,-435,-4076,Sales staff,2,2,Self-employed,,0.6056101146880544,0.5709165417729987,,,,,-118.0
168396,0,M,478498.5,454500.0,Commercial associate,Secondary / secondary special,-11802,-3676,-4149,Laborers,2,2,Construction,0.2673674977857676,0.4893485157335655,0.7338145369642702,0.375,0.375,0.375,0.119,-517.0
168397,0,M,961146.0,688500.0,Commercial associate,Secondary / secondary special,-16399,-845,-5174,Laborers,1,1,Business Entity Type 3,,0.7003057021018174,,0.4442,0.3333,0.4583,0.1639,-318.0
168399,0,F,170640.0,135000.0,Pensioner,Secondary / secondary special,-21446,365243,-3959,,2,2,XNA,,0.5683020200940646,0.104119916429159,,,,,0.0
168400,0,F,625536.0,540000.0,Pensioner,Secondary / secondary special,-22360,365243,-4319,,2,2,XNA,,0.6104361230963122,,0.3542,0.3333,0.3542,0.0511,-242.0
168401,0,M,808650.0,675000.0,Commercial associate,Secondary / secondary special,-20606,-1699,-27,Drivers,2,2,Trade: type 3,0.6342025352100528,0.6437702868938804,,0.3333,0.3333,0.3333,0.2122,-868.0
168402,0,F,291915.0,252000.0,Working,Secondary / secondary special,-11489,-2481,-3773,Private service staff,2,2,Self-employed,0.4687671361346427,0.7198426393386984,0.6041125998015721,0.1667,0.1667,0.1667,0.0449,-1544.0
168404,0,F,1192500.0,1192500.0,Working,Higher education,-10193,-1957,-407,,3,3,Business Entity Type 2,0.6352395527856698,0.5765228424654955,0.5919766183185521,,,,,-688.0
168406,0,F,225000.0,225000.0,Working,Secondary / secondary special,-17298,-1477,-853,,2,2,Self-employed,,0.54783805066772,0.3825018041447388,0.375,0.375,0.375,0.1375,-549.0
168407,0,F,350860.5,283500.0,Pensioner,Secondary / secondary special,-20441,365243,-3980,,2,2,XNA,0.6596961432797903,0.7203362953244447,0.190705947811054,0.1667,0.1667,0.1667,0.0749,-2296.0
168408,0,F,2156400.0,1800000.0,Commercial associate,Secondary / secondary special,-21446,-2514,-4905,,2,2,Legal Services,,0.6340339069482377,0.7151031019926098,,,,,-1108.0
168409,0,F,148500.0,148500.0,Pensioner,Secondary / secondary special,-24147,365243,-4185,,2,2,XNA,,0.4775371395958239,0.6397075677637197,0.2083,0.2083,0.2083,0.0672,-911.0
168410,0,M,545040.0,450000.0,Working,Secondary / secondary special,-12888,-474,-1783,Laborers,2,2,Other,,0.7149170435876151,0.475849908720221,,,,,-1739.0
168411,0,M,2250000.0,2250000.0,State servant,Higher education,-9648,-1173,-2240,,2,2,Other,,0.5303985540809941,,0.3333,0.3333,0.3333,0.2392,-249.0
168412,0,F,728460.0,675000.0,Commercial associate,Lower secondary,-21987,-8100,-4611,,2,2,Medicine,,0.7185442633720244,0.7862666146611379,,,,,-1795.0
168413,0,F,1045224.0,810000.0,Working,Secondary / secondary special,-16796,-9127,-349,Laborers,2,2,Industry: type 5,0.4359084692665053,0.6112886166194718,0.3077366963789207,,,,,-596.0
168414,0,M,544491.0,454500.0,Working,Secondary / secondary special,-11219,-3387,-3576,Laborers,2,2,Self-employed,,0.7602414292853766,0.7324033228040929,0.1667,0.1667,0.1667,0.0969,-445.0
168415,1,F,1007761.5,927000.0,Commercial associate,Higher education,-17714,-440,-1237,,3,3,Other,,0.3607794259297844,0.4686596550493113,,,,,-424.0
168417,0,F,180000.0,180000.0,Working,Higher education,-19047,-5071,-2547,Managers,2,2,Other,,0.7253044674052986,0.7476633896301825,0.1667,0.1667,0.1667,0.0513,-1966.0
168419,0,F,879934.5,711000.0,Working,Secondary / secondary special,-23382,-3182,-3464,,2,2,Housing,,0.6899254133176632,0.816092360478441,,,,,0.0
168421,0,F,528633.0,472500.0,Pensioner,Secondary / secondary special,-23717,365243,-4982,,2,2,XNA,,0.705502399616773,0.5814837058057234,,,,,0.0
168423,0,F,247500.0,247500.0,Working,Higher education,-13622,-2674,-5007,Laborers,2,2,Housing,0.5598584060229795,0.2230242785972858,0.0850326148969535,0.0833,0.0833,0.0833,0.0429,-1951.0
168424,0,F,630000.0,630000.0,Commercial associate,Secondary / secondary special,-19497,-441,-2427,Sales staff,1,1,Business Entity Type 3,0.3175952588944025,0.7400943160723433,0.6430255641096323,,,,,-1086.0
168425,0,M,1762110.0,1575000.0,Working,Secondary / secondary special,-14315,-1602,-4722,Security staff,2,2,Security,,0.3847526180575303,0.5602843280409464,,,,,0.0
168426,0,M,1066608.0,810000.0,Working,Incomplete higher,-8706,-744,-1377,Laborers,2,2,Transport: type 4,,0.3282159571082759,,0.0417,0.0417,0.0417,0.0087,-329.0
168427,0,F,247275.0,225000.0,Commercial associate,Higher education,-21256,-710,-4585,High skill tech staff,2,2,University,,0.6467635239646198,0.7352209993926424,0.1667,0.1667,0.1667,0.0491,-2093.0
168428,0,F,130824.0,103500.0,Working,Secondary / secondary special,-16737,-4961,-289,Sales staff,2,2,Trade: type 7,0.4916038629033909,0.5638545209872402,0.1385128770585923,,,,,-1591.0
168429,0,F,197820.0,180000.0,Commercial associate,Secondary / secondary special,-10357,-1017,-440,Sales staff,2,2,Trade: type 7,,0.5338774536097115,,,,,,-421.0
168430,0,F,1350000.0,1350000.0,State servant,Secondary / secondary special,-16384,-7345,-4240,Medicine staff,3,3,Government,0.7188541857826771,0.5753478663627445,,0.1667,0.1667,0.1667,0.099,-860.0
168431,0,F,225000.0,225000.0,Working,Secondary / secondary special,-8253,-1475,-945,,2,2,Business Entity Type 3,0.306046282423182,0.6510579632908892,,,,,,-653.0
168432,0,F,270000.0,270000.0,Working,Higher education,-12135,-652,-700,Managers,2,2,Business Entity Type 3,0.2601446692732267,0.4695126063253226,0.4489622731076524,,,,,-509.0
168433,0,F,269550.0,225000.0,Working,Secondary / secondary special,-18217,-41,-1355,,2,2,Other,,0.6940270201680631,0.0005272652387098,0.2083,0.2083,0.2083,0.0564,-747.0
168434,0,M,485640.0,450000.0,Working,Secondary / secondary special,-13095,-1539,-4561,Drivers,2,2,Self-employed,,0.5379781862532041,,0.0417,0.0417,0.0417,0.0277,-240.0
168435,0,F,1395000.0,1395000.0,Working,Secondary / secondary special,-13242,-2288,-5252,Security staff,2,2,Government,0.3458111762627208,0.5902342286634823,,0.375,0.375,0.375,0.2019,0.0
168437,0,F,610335.0,463500.0,Working,Secondary / secondary special,-12027,-167,-1325,Core staff,2,2,Government,,0.7315379190075773,0.2164029605152194,,,,,-2871.0
168439,0,F,497520.0,450000.0,Commercial associate,Secondary / secondary special,-13538,-5010,-4495,Private service staff,3,3,Business Entity Type 3,0.4576395933784821,0.6616861849612591,,0.125,0.125,0.125,0.0321,-2587.0
168440,0,F,521280.0,450000.0,Working,Secondary / secondary special,-8469,-1254,-714,Medicine staff,3,2,Medicine,0.3393173922119536,0.2153748983174521,,0.3333,0.3333,0.3333,0.3535,-525.0
168441,0,M,736213.5,688500.0,Pensioner,Secondary / secondary special,-22239,365243,-4625,,2,2,XNA,,0.53208122875472,0.5954562029091491,0.1667,0.1667,0.1667,0.0317,-453.0
168442,0,F,270000.0,270000.0,Working,Secondary / secondary special,-15548,-1653,-4081,Sales staff,2,2,Government,,0.5056161491051522,0.7517237147741489,0.375,0.375,0.375,0.0672,-583.0
168445,0,F,1258650.0,1125000.0,Pensioner,Higher education,-23322,365243,-5271,,3,3,XNA,0.6384450791316789,0.5542217019472374,0.6722428897082422,,,,,-1738.0
168447,0,F,521280.0,450000.0,State servant,Secondary / secondary special,-18962,-3327,-714,Core staff,2,2,Transport: type 2,0.6238564787845039,0.2016928100088309,0.5797274227921155,0.3333,0.3333,0.3333,0.075,0.0
168448,0,F,403249.5,283500.0,Pensioner,Secondary / secondary special,-23210,365243,-4027,,2,2,XNA,,0.679921560415825,0.4066174366275036,0.1667,0.1667,0.1667,0.0939,-2832.0
168449,0,M,1249740.0,1125000.0,Working,Higher education,-14743,-1268,-2275,Managers,1,1,Industry: type 9,,0.5754921141035498,0.4614823912998385,0.0417,0.0417,0.0417,0.0171,-647.0
168450,0,F,157500.0,157500.0,Pensioner,Secondary / secondary special,-23048,365243,-4143,,2,2,XNA,,0.6566949127387108,0.1604889306273446,,,,,-2433.0
168451,0,M,257391.0,238500.0,Pensioner,Secondary / secondary special,-19653,365243,-3085,,3,3,XNA,,0.3363667481713082,0.6279908192952864,,,,,0.0
168452,0,F,814041.0,679500.0,Working,Secondary / secondary special,-14349,-812,-1153,High skill tech staff,2,2,Industry: type 12,,0.6096922388441813,,0.3333,0.3333,0.3333,0.0896,-484.0
168453,0,M,415224.0,328500.0,Working,Secondary / secondary special,-11624,-3399,-4151,Laborers,2,2,Transport: type 2,0.2198788505107895,0.596644430175595,0.2567055724393002,,,,,-14.0
168455,0,F,315000.0,315000.0,Working,Secondary / secondary special,-10406,-2774,-3036,Core staff,3,3,Medicine,0.2416048383588039,0.0858161615548362,0.2822484337007223,,,,,0.0
168456,0,F,114682.5,99000.0,Working,Secondary / secondary special,-15089,-5850,-4968,Sales staff,2,2,Business Entity Type 3,0.5019983285923985,0.574535566167098,0.6626377922738201,0.1667,0.1667,0.1667,0.0825,-425.0
168457,0,M,877500.0,877500.0,Working,Secondary / secondary special,-8433,-1089,-1018,Laborers,2,2,Business Entity Type 2,0.1620936075729216,0.0849180707070719,0.1595195404777181,0.0625,0.0,0.0625,0.0449,-331.0
168458,0,M,2013840.0,1800000.0,Working,Secondary / secondary special,-10690,-268,-3339,Security staff,2,2,Security,0.3880355698042572,0.4378708246370575,0.1268975261602733,0.0417,0.0417,0.0417,0.0083,-3.0
168460,0,F,509400.0,450000.0,Working,Secondary / secondary special,-9094,-426,-127,Core staff,2,2,Trade: type 3,0.2930555919454678,0.6680349834190424,,0.1667,0.1667,0.1667,0.1385,-395.0
168461,1,M,539100.0,450000.0,Working,Secondary / secondary special,-13833,-222,-3916,Low-skill Laborers,2,2,Business Entity Type 2,,0.1197456699572541,0.6347055309763198,0.0833,0.0833,0.0833,0.0177,-427.0
168463,0,F,135000.0,135000.0,Working,Higher education,-10685,-834,-2202,Core staff,2,2,Bank,0.4083077807945084,0.4200676788265472,,,,,,-1856.0
168464,0,F,585000.0,585000.0,Pensioner,Secondary / secondary special,-22663,365243,-4995,,2,2,XNA,,0.7492654858926769,0.5424451438613613,0.1667,0.1667,0.1667,0.0928,0.0
168465,0,F,550080.0,360000.0,Working,Secondary / secondary special,-14932,-1766,-3428,Medicine staff,2,2,Business Entity Type 3,0.7163499311990964,0.8019951723663574,0.4311917977993083,0.3333,0.3333,0.3333,0.0965,-178.0
168466,0,M,225000.0,225000.0,Working,Secondary / secondary special,-11936,-4729,-3262,Laborers,2,2,School,,0.7092277398112673,0.5954562029091491,,,,,-1791.0
168467,1,M,360000.0,360000.0,Pensioner,Higher education,-22579,365243,-4725,,3,3,XNA,0.4587258310214568,0.438290702936485,0.1096264336424546,0.3333,0.3333,0.3333,0.1202,-1205.0
168468,0,F,71955.0,67500.0,Working,Lower secondary,-20059,-11020,-1863,Laborers,3,3,Industry: type 11,,0.726257587579239,0.4294236843421945,,,,,-523.0
168469,0,F,835380.0,675000.0,Working,Secondary / secondary special,-9964,-750,-1173,Laborers,2,2,Industry: type 11,,0.3817288932022973,0.6127042441012546,0.1667,0.1667,0.1667,0.0545,-539.0
168470,0,M,286704.0,247500.0,Working,Secondary / secondary special,-15563,-127,-4060,Drivers,1,1,Government,,0.6967275561228867,,,,,0.012,-428.0
168471,0,F,225000.0,225000.0,Pensioner,Secondary / secondary special,-22132,365243,-4178,,2,2,XNA,,0.527592578621181,0.3979463219016906,0.0417,0.0417,0.0417,0.0086,-6.0
168473,0,F,670185.0,621000.0,Pensioner,Secondary / secondary special,-22049,365243,-4766,,3,2,XNA,,0.5153754116914312,,,,,,-1605.0
168474,0,F,538704.0,481500.0,Working,Secondary / secondary special,-14034,-938,-5242,Laborers,2,2,Business Entity Type 2,0.4950616930847504,0.5175324935819776,0.8482442999507556,,,,0.0031,-565.0
168475,0,F,152820.0,135000.0,Pensioner,Secondary / secondary special,-22961,365243,-4348,,2,2,XNA,,0.6700154180488302,0.6642482627052363,,,,,-2.0
168476,0,F,337500.0,337500.0,Commercial associate,Higher education,-17115,-344,-653,Sales staff,2,2,Trade: type 7,0.7220089676100997,0.6663841162557979,0.5954562029091491,,,,,-1103.0
168477,0,F,518562.0,463500.0,Working,Higher education,-13767,-1093,-4390,Managers,2,2,Advertising,0.4638549214914551,0.3519370834185482,0.5762088360175724,0.3333,0.3333,0.3333,0.3881,-341.0
168478,0,F,855000.0,855000.0,Working,Higher education,-12494,-4797,-4123,Managers,2,2,Business Entity Type 3,0.7424305669309065,0.6582264967291876,0.445396241560834,,,,,-1246.0
168479,0,M,1164307.5,1071000.0,Working,Higher education,-13909,-1984,-3493,,2,2,Business Entity Type 3,0.2985147441532297,0.547112091243907,0.5797274227921155,0.1667,0.1667,0.1667,0.0936,-1234.0
168480,0,F,180000.0,180000.0,Working,Secondary / secondary special,-14459,-2201,-2210,Laborers,3,3,Business Entity Type 1,,0.1762627687327277,0.8027454758994178,0.3333,0.3333,0.3333,0.6553,-769.0
168481,0,F,157500.0,157500.0,Working,Secondary / secondary special,-7836,-1042,-23,Waiters/barmen staff,2,2,Self-employed,,0.4490691311718592,,,,,,-435.0
168482,1,F,594121.5,472500.0,Commercial associate,Higher education,-11566,-165,-2025,Core staff,2,2,Self-employed,,0.6752782265989751,0.6041125998015721,,,,,0.0
168483,0,F,202500.0,202500.0,Working,Secondary / secondary special,-17884,-7859,-494,Laborers,2,2,Business Entity Type 3,,0.5962391403312275,,,,,,-881.0
168484,0,F,781920.0,675000.0,Commercial associate,Higher education,-13916,-413,-2338,Managers,1,1,Business Entity Type 3,0.6611769568754048,0.6512119527257736,0.1986200451074864,0.625,0.625,0.625,0.1658,-879.0
168486,0,F,314100.0,225000.0,Commercial associate,Secondary / secondary special,-14120,-2824,-4180,,2,2,Business Entity Type 2,0.5672287514629273,0.5288187151937049,0.4241303111942548,0.375,0.375,0.375,0.2773,-1166.0
168487,0,F,808650.0,675000.0,Working,Secondary / secondary special,-12347,-4570,-3248,Sales staff,2,2,Self-employed,,0.6623418338759913,,,,,,-764.0
168488,0,F,382500.0,382500.0,Commercial associate,Secondary / secondary special,-18938,-857,-2476,,2,2,Self-employed,0.7012641068934218,0.6503322990778151,,,,,,-223.0
168489,0,M,555273.0,463500.0,Working,Secondary / secondary special,-20771,-2764,-4261,Managers,3,3,Self-employed,0.0683434836680493,0.529385346165516,0.8050196619153701,0.1667,0.1667,0.1667,0.0554,-1525.0
168490,0,M,512338.5,423000.0,Working,Secondary / secondary special,-17929,-1499,-1468,Drivers,2,2,Business Entity Type 3,,0.6160581543165006,0.7544061731797895,,,,,-4.0
168491,0,F,225000.0,225000.0,Working,Secondary / secondary special,-19439,-1022,-2992,Medicine staff,2,2,Other,0.6962889205507415,0.6674673542921947,0.4974688893052743,,,,,-2680.0
168492,0,M,860634.0,616500.0,Working,Secondary / secondary special,-22524,-824,-4770,Security staff,3,2,Medicine,0.6477672468221313,0.1942664499695638,0.8193176922872417,0.1667,0.1667,0.1667,0.0923,-2076.0
168493,0,F,454500.0,454500.0,Pensioner,Higher education,-22715,365243,-4611,,2,2,XNA,,0.5718607083560348,0.6577838002083306,0.3333,0.3333,0.3333,0.1234,-594.0
168494,0,F,244998.0,175500.0,Pensioner,Secondary / secondary special,-24109,365243,-4082,,3,3,XNA,,0.2561032842139107,0.8347841592331774,,,,,-1338.0
168495,0,M,733315.5,679500.0,Working,Secondary / secondary special,-19085,-1233,-2570,Security staff,2,2,Security,,0.5035006395147414,,,,,,-239.0
168497,0,F,544491.0,454500.0,Pensioner,Secondary / secondary special,-23008,365243,-4641,,2,2,XNA,,0.4562856759092172,0.7380196196295241,0.0,0.0,0.0,0.0017,-1863.0
168498,0,F,1374480.0,1125000.0,Commercial associate,Higher education,-16461,-3244,-5,Managers,2,2,Other,0.6446894840793149,0.6448377427646257,0.2567055724393002,,,,,-1808.0
168499,0,M,254700.0,225000.0,Commercial associate,Secondary / secondary special,-16030,-8403,-4703,Laborers,2,2,Industry: type 3,0.2669158183160967,0.4726019397886651,0.520897599048938,0.1042,0.0833,0.1042,0.0303,-2442.0
168500,0,F,685386.0,585000.0,Commercial associate,Secondary / secondary special,-19865,-1266,-3343,Sales staff,2,2,Business Entity Type 3,0.9062828040063692,0.4353480683043736,0.0523933458392391,,,,,-738.0
168501,0,M,1113840.0,900000.0,Working,Incomplete higher,-9433,-1180,-2093,Sales staff,3,2,Trade: type 7,0.1044877610698239,0.3894842600132536,,0.1667,0.1667,0.1667,0.0752,-1033.0
168502,0,F,172512.0,144000.0,Working,Secondary / secondary special,-19481,-1081,-2687,Cooking staff,2,2,Business Entity Type 2,0.8042927042718829,0.6090051232791891,0.656158373001177,0.0417,0.0417,0.0417,0.0124,0.0
168504,0,M,229500.0,229500.0,Commercial associate,Higher education,-10148,-1474,-2695,Drivers,2,2,Business Entity Type 3,,0.0935175981686414,0.1437580534911652,,,,,0.0
168505,0,M,327024.0,270000.0,Working,Secondary / secondary special,-17960,-2059,-1516,Drivers,3,3,Self-employed,,0.3709103801242101,,,,,,-784.0
168506,0,F,405000.0,405000.0,Working,Secondary / secondary special,-17637,-474,-1181,Laborers,3,3,Industry: type 11,,0.543636684684661,0.2366108235287817,,,,,-270.0
168507,0,F,202500.0,202500.0,Working,Secondary / secondary special,-11473,-831,-618,Managers,2,2,Trade: type 3,,0.3177163802165431,0.7136313997323308,,,,,-561.0
168508,0,F,450000.0,450000.0,Working,Secondary / secondary special,-10834,-2051,-3521,Sales staff,2,2,Business Entity Type 3,0.6620516732042279,0.6394459126068779,0.5460231970049609,,,,,-333.0
168509,0,F,135000.0,135000.0,Pensioner,Higher education,-22054,365243,-4314,,2,2,XNA,0.7965023339099845,0.5922477532172029,0.6313545365850379,0.125,0.125,0.125,0.0189,-2079.0
168510,1,F,270000.0,270000.0,Working,Secondary / secondary special,-19942,-3570,-2246,Laborers,2,2,Industry: type 3,,0.5693693122413485,0.1830351672178103,,,,,-650.0
168511,1,F,997335.0,832500.0,Working,Secondary / secondary special,-15662,-5201,-2967,Sales staff,2,2,Other,,0.2298612494363501,0.5585066276769286,,,,,-1056.0
168512,0,F,578979.0,517500.0,Working,Secondary / secondary special,-20010,-562,-3378,Laborers,1,1,Business Entity Type 3,,0.396385192892375,0.1027820144199289,0.4583,0.4583,0.4583,0.1859,-856.0
168513,0,F,521280.0,450000.0,Pensioner,Secondary / secondary special,-21509,365243,-4311,,2,2,XNA,0.5818322794040562,0.7689353014036666,0.3233112448967859,,,,,-1512.0
168514,0,F,86256.0,72000.0,Pensioner,Higher education,-14436,365243,-590,,2,2,XNA,0.1725870612157262,0.3961811580747066,0.6178261467332483,0.3333,0.3333,0.3333,0.0892,-291.0
168517,0,F,244512.0,216000.0,Pensioner,Secondary / secondary special,-22709,365243,-4527,,1,1,XNA,0.8441488655839049,0.7401111410496757,0.8050196619153701,,,,,-1883.0
168518,0,M,180000.0,180000.0,Working,Incomplete higher,-7803,-926,-402,Managers,2,2,Transport: type 4,,0.4269387627235622,0.470456116119975,0.125,0.125,0.125,0.0482,0.0
168519,0,M,1489500.0,1489500.0,Commercial associate,Secondary / secondary special,-8541,-589,-1207,Laborers,2,2,Business Entity Type 3,,0.5401081389778802,0.5406544504453575,,,,,-740.0
168522,0,F,273024.0,216000.0,Working,Secondary / secondary special,-18927,-11724,-2480,Core staff,2,2,School,,0.6244483385645391,0.4101025731788671,,,,,-1001.0
168523,0,F,1467612.0,1350000.0,Commercial associate,Secondary / secondary special,-19071,-9091,-2577,Medicine staff,1,1,Medicine,,0.7942873337072291,0.5585066276769286,0.1667,0.1667,0.1667,0.0512,-1924.0
168524,0,F,675000.0,675000.0,Working,Secondary / secondary special,-15466,-6260,-4174,,2,2,School,0.5238161066624161,0.6537209765456922,,,,,,-2450.0
168525,0,M,270000.0,270000.0,Working,Secondary / secondary special,-18866,-3404,-2348,,3,3,Business Entity Type 2,0.3777681348950552,0.3945972001341369,0.8425892767430772,,,,,-2031.0
168526,0,F,545040.0,450000.0,Commercial associate,Secondary / secondary special,-17406,-1410,-306,,1,1,Business Entity Type 3,,0.7351086966569654,0.3062022983135042,0.875,0.875,0.875,0.1862,0.0
168527,0,M,545040.0,450000.0,Working,Secondary / secondary special,-22285,-2866,-4902,Security staff,2,2,Security,,0.5639459402722763,0.7252764347002191,0.0417,0.0417,0.0417,0.01,-447.0
168528,0,M,125640.0,90000.0,Working,Secondary / secondary special,-16754,-3674,-289,Laborers,2,2,Business Entity Type 1,,0.3439299319743319,0.5744466170995097,0.1667,0.1667,0.1667,0.0432,-2201.0
168529,0,F,365175.0,301500.0,Working,Higher education,-17780,-8564,-1285,Core staff,2,2,School,0.3446841996482385,0.6780483872778198,0.7862666146611379,,,,,-2425.0
168530,0,F,270000.0,270000.0,Commercial associate,Secondary / secondary special,-18039,-1692,-1595,Managers,2,2,Restaurant,,0.1555191851530594,0.520897599048938,0.0417,0.0417,0.0417,,-289.0
168532,0,F,436032.0,360000.0,State servant,Secondary / secondary special,-15644,-3480,-4977,Secretaries,2,2,Other,0.6302151459774761,0.6556736854362449,,,,,,-392.0
168533,0,M,679500.0,679500.0,Working,Secondary / secondary special,-10271,-1216,-2542,Managers,2,2,Self-employed,0.3002743319053166,0.6353470835881557,0.6075573001388961,,,,,-275.0
168534,0,F,67765.5,58500.0,State servant,Secondary / secondary special,-17614,-6737,-1158,Laborers,2,2,Other,0.4804310922825885,0.7212824457212397,,0.3333,0.3333,0.3333,0.091,-1970.0
168535,0,M,832500.0,832500.0,Commercial associate,Secondary / secondary special,-17974,-4053,-1151,Laborers,3,3,Business Entity Type 3,0.5445920662652085,0.5092070948481918,0.6848276586890367,0.3333,0.3333,0.3333,0.0546,-556.0
168536,0,M,242595.0,202500.0,Commercial associate,Secondary / secondary special,-21052,-1421,-4295,Security staff,1,1,Security,0.7321188885291842,0.6182230518268712,,,,,,-3064.0
168537,0,F,1350000.0,1350000.0,Working,Secondary / secondary special,-14932,-1674,-4547,Managers,2,2,Business Entity Type 3,0.5087154851889399,0.3267278192799531,0.2594676548211199,,,,,-490.0
168538,0,F,270000.0,270000.0,Commercial associate,Secondary / secondary special,-17008,-3085,-487,,2,2,Business Entity Type 1,,0.5489374363721721,0.5954562029091491,0.2917,0.2917,0.2917,0.076,-479.0
168539,0,F,1971072.0,1800000.0,Working,Secondary / secondary special,-13822,-7244,-4411,High skill tech staff,2,2,Transport: type 4,0.5344619658494529,0.3842402774108057,0.4776491548517548,0.1667,0.1667,0.1667,0.0664,-2300.0
